TemP (K),Time (min),PS (mm),BET (m2/g),PV (cm3),C (wt.%),H  (wt.%),N  (wt.%),O  (wt.%),Qm (mg/g),TP_Benzocaine,TP_Ciprofloxacin,TP_Citalopram,TP_Diclofenac ,TP_Dimetridazole,TP_Floxentine,TP_Metronidazole,TP_Nitroimidazole,TP_Norfloxacin,TP_Oxytetracycline,TP_Oxytetracycline ,TP_Salicylic acid,TP_Sulfadiazine,TP_Sulfamethoxazole,TP_Tetracycline,TP_Triclosan,TP_ibuprofen,TP_sulfamethazine 
477.34476,115.5627,5.605804,433.2513,0.3310259,78.21505,0.35079768,1.4117917,5.6658435,84.73606,0.018869258,0.011320492,0.3383563,0.26794487,0.000120240074,0.030246992,0.021903299,0.02420228,0.30456105,0.0057518403,-0.013665696,0.0005763069,0.003660957,0.4,-0.1774929,0.23603803,0.4493813,-0.20000002
726.9509,24.237648,-0.20062947,468.97107,0.31996557,37.486267,0.33024934,-0.5923643,5.657351,88.915886,0.033636257,0.012231163,0.33839118,-0.16794488,0.005112089,-0.08287859,0.029231286,-0.032766342,0.30415225,-0.040384952,-0.003372173,-0.021858025,-0.003010303,-0.20000002,0.7024929,-0.16678028,0.4557189,-0.20000002
726.9509,24.326767,-0.20062566,449.0004,0.25441438,37.487217,0.33025005,-0.35195136,8.166222,94.20466,-0.01638309,0.02403925,0.3383448,-0.13321936,-0.036275804,-0.0004273802,0.016649388,-0.023308363,-0.1745208,-0.023245174,0.0042120246,-0.0179067,-0.009332766,-0.1853222,0.7024929,0.22944842,0.45571512,-0.19999984
722.6783,24.237648,-0.14729714,385.9094,-0.029182803,37.574284,2.8935602,0.66464937,25.821165,89.259056,0.032672044,0.008769491,0.20626992,0.115108505,-0.03434958,0.11841482,0.033563778,0.0075893593,-0.17430907,0.015187394,-0.013812943,0.04736721,-0.035414096,0.39409113,0.7024929,-0.16793975,0.39809668,-0.19747314
398.42615,274.15897,13.39374,39.066425,0.2037441,78.721855,0.43228295,-0.59252405,5.6573052,-17.990242,0.05556302,-0.020622488,0.33838734,0.2662754,0.083043315,0.06402527,-0.030542605,-0.0057203593,0.30456147,0.01164267,0.027762532,-0.040400624,0.040653545,0.13989998,-0.1774929,0.26788652,0.4557189,-0.1999825
726.9509,24.237694,-0.20063186,479.16043,0.33102673,78.721855,0.7956244,-0.59253645,25.964808,80.98389,0.025106305,0.030665124,-0.18839134,0.2505857,-0.027598318,0.111831285,0.05262198,0.025178935,0.2988628,0.05268526,-0.031975936,0.07771921,-0.024631243,0.399988,0.696347,-0.16441086,0.4557189,-0.20000002
398.4248,274.1589,13.640049,-106.050285,0.32688403,78.6868,3.4864244,4.62583,5.6573052,-17.990234,0.042853337,-0.006022495,-0.18722214,0.2679419,-0.0010769817,-0.020082794,-0.0012412735,0.027053475,-0.17922907,0.020912014,0.027930459,-0.036570724,0.020716503,0.4,-0.1774929,0.26794496,-0.2057189,-0.038196914
726.9509,28.979225,-0.20063186,472.74628,0.33037317,45.0519,0.33024934,-0.59264684,6.120464,94.6642,0.025490293,0.012679911,-0.18814345,-0.15355086,-0.0049730567,0.051703155,0.010422725,0.010052377,0.3044843,0.040201835,0.011732261,0.01111367,-0.0027401114,-0.1987648,0.7024929,-0.16410306,-0.20242065,-0.20000002
398.4241,274.15848,-0.20015454,476.24707,0.08912064,78.721855,3.486425,-0.59266186,25.98647,-17.990242,0.055868287,0.030072905,-0.13697122,0.26792562,0.03765212,0.1881535,0.042705636,-0.0030015318,0.30455863,0.03728852,-0.0047754673,0.029891169,0.027049316,0.39999893,-0.1774929,0.18156128,0.4543171,0.4
398.4241,24.267288,13.640057,-111.06649,-0.029379528,37.486267,3.482737,4.6282883,25.986403,57.249832,-0.0655568,0.014665585,0.33839133,-0.16730133,-0.045606215,-0.0076950192,-0.017345019,-0.03382031,-0.17956147,-0.061739225,-0.04226656,-0.014757493,-0.016632779,-0.20000002,0.7024929,-0.16794044,-0.11492254,0.4
398.4241,274.15903,8.052889,406.21616,-0.029379006,78.721855,3.1245177,-0.5926652,25.986446,-17.990242,0.015940545,0.038866825,0.33839133,0.07072222,0.106111705,0.2425135,-0.018822521,-0.053722043,0.30456147,-0.022655573,-0.013493174,-0.025695652,0.06644574,-0.19999966,-0.1774929,0.1894103,0.4557189,0.4
398.4241,274.15903,13.639997,-95.05901,-0.029379528,37.486267,2.8803144,0.7413001,25.98647,94.662704,-0.05290771,0.046827976,0.33839133,-0.12837489,0.013963726,0.05790628,-0.03231024,-0.027511563,0.30443707,-0.042890556,-0.002401586,-0.007028927,0.020304995,0.30894914,-0.17713852,-0.1649621,-0.2057189,0.4
726.9509,51.008797,0.24442458,379.50787,0.33102658,77.70755,2.7054386,4.6274557,17.927708,94.66462,-0.029399343,0.02666001,-0.18839122,-0.12383342,-0.048671626,0.012927592,-0.0031696402,-0.0024945058,-0.16017216,0.021858292,-0.032294497,0.023774004,0.0027037093,0.39839727,0.7024929,0.2677897,-0.20154235,-0.19924605
398.4241,273.8753,13.640009,-99.701836,-0.029379528,37.486313,3.4864256,4.6269317,25.733624,64.62361,0.06341039,0.016558483,0.33839133,0.26688707,-0.026121452,-0.035172768,-0.0027319177,0.0002880225,-0.17948735,0.020804657,0.015982017,-0.005409085,0.0012262173,0.4,-0.1774929,0.16244528,-0.2057189,0.4
398.43198,24.446373,1.3039215,381.50763,-0.029379528,37.486607,0.8762529,-0.4740181,25.986465,61.324387,0.024987942,0.05049244,0.33839133,-0.07876831,-0.025463592,0.13406315,0.01056458,-0.032936826,0.2978667,-0.030681856,-0.01802385,0.011360413,-0.0120071685,-0.19859612,-0.16135858,-0.16794401,0.45550832,0.4
726.9509,212.76958,-0.18592286,307.0366,-0.02779391,59.910133,2.3183033,-0.5429735,5.658523,91.78345,0.022603884,0.006105746,-0.13224973,-0.166785,-0.0066305,-0.017160453,-0.013609019,0.015925653,0.3045178,0.026618827,0.03926949,-0.0058391346,-0.005048166,0.3803314,0.7024929,-0.16579056,-0.2057189,0.20879789
726.9509,24.237648,-0.20054555,397.9625,0.33034065,37.486267,0.33024934,-0.583961,5.6573052,-16.440166,-0.0006901139,-0.009548926,0.33838713,-0.16269264,-0.0046178596,-0.07984349,0.021635028,-0.01663779,0.0026832744,-0.03477078,-0.00087810884,-0.012627347,-0.0021842916,-0.20000002,0.7024929,0.08138796,0.4557189,-0.20000002
398.42413,25.19703,13.639986,-65.83378,-0.028534915,78.63748,3.4864204,4.434951,5.6573052,-17.990242,0.053294696,-0.023580737,0.07569955,0.083764546,0.032834444,-0.06084381,-0.03554367,0.0008235637,0.29206353,0.032462697,0.011879612,0.02291616,0.011711799,0.20108713,-0.17730041,0.26232436,0.45571616,-0.19973779
726.9509,24.614624,-0.20056987,466.8723,0.33102676,38.13045,0.33024934,-0.5010352,5.6573052,94.66459,-0.022676997,-0.003844767,-0.18795572,0.25815344,-0.0059972974,0.0068399906,0.020883208,0.009039203,0.30456102,0.016591743,-0.008702521,0.04533082,-0.011862016,0.3999995,0.7024929,-0.14549588,-0.20571774,-0.20000002
726.8024,25.166527,1.5468209,241.01663,-0.029379424,68.16505,3.4128299,-0.44669676,5.779509,-17.827091,0.07018705,-0.0082420735,0.33100173,-0.16777356,0.010704087,-0.042626888,-0.027035635,-0.0025662857,0.2935163,0.038995683,0.018290434,-0.0061513623,0.0022952647,-0.19998401,0.7024929,-0.1668293,-0.18734658,0.39999986
398.4241,274.1589,13.461612,-23.060617,-0.029371481,78.3639,3.4864256,4.5315356,25.98647,67.87293,-0.0174993,0.047745176,0.33734983,0.17520197,-0.0019662485,0.124114364,-0.007005167,-0.009932757,-0.17870109,-0.024816077,0.0034924147,-0.013855002,0.044492062,0.39303985,-0.1774929,0.2603732,-0.20571834,0.4
398.4241,40.686737,13.640057,-110.72277,-0.029379528,37.486267,3.4862454,4.309996,23.232838,-17.990242,0.04574117,-0.01822511,0.33839133,-0.16299042,0.044517912,-0.09930137,-0.04059715,-0.009416348,0.30315512,-0.013495901,0.004118529,-0.031482685,0.026144005,-0.19999966,-0.17749234,-0.1676154,0.4557189,0.4
726.7219,26.125122,2.4128425,84.92263,-0.029254775,37.486423,0.38789394,3.0184894,13.879901,85.505,0.0131220855,-0.0015232137,0.19358794,-0.16450068,-0.02343484,-0.016288452,-0.024289008,-0.017933227,-0.1761364,-0.0008311534,0.02559028,-0.016999684,0.015643198,-0.19999945,0.7024929,-0.055437986,0.44574562,0.38064104
726.9509,24.282639,-0.20063186,476.1762,0.3310063,78.721855,1.3316424,-0.592325,8.052983,9.847643,0.013619549,0.00837254,-0.18839134,0.19401303,-0.0472954,0.15041803,0.022126278,0.0240159,-0.17785959,0.03748543,0.027084583,0.031280592,-0.009419066,0.39953583,0.7024929,0.17363985,0.45499533,-0.20000002
512.94885,272.28003,13.516222,347.25552,0.29756352,78.721855,3.4864247,3.2343683,25.907143,46.653873,0.02186882,-0.0033928168,-0.18468843,-0.16753429,0.026101548,0.06992005,-0.020639356,-0.016265292,0.30456147,0.012492385,-0.001597876,0.03655308,0.0134582585,-0.19824266,-0.17257543,-0.03450049,0.44679272,0.39999992
726.9509,274.1036,-0.20063186,473.65894,-0.028637018,78.63853,0.33024934,-0.5926652,5.6575685,-17.98949,0.003665746,0.025130166,0.3380625,-0.16740952,0.066593245,0.07168175,0.0068149175,-0.00783796,0.30456147,-0.009936384,0.009193843,-0.0124259675,-0.002567271,-0.19563437,0.7024929,-0.16794421,-0.2009792,-0.20000002
398.42413,48.492912,-0.044012304,326.58826,-0.029379528,78.72177,3.4864256,-0.5711398,25.98647,-17.96843,-0.018198684,0.028714523,0.16657391,-0.16631627,0.009315666,0.20336032,0.03807779,-0.033794407,-0.11062428,-0.012089972,-5.2446685e-05,0.035151966,-0.011841378,-0.11469749,-0.1764731,-0.16782683,0.44927853,0.4
398.42435,274.12958,13.639526,-87.26504,-0.029379528,37.503544,3.486411,0.90089905,8.929082,-17.984997,-0.010324351,0.020900631,0.33835658,-0.16535231,0.032740723,-0.064879924,-0.038440354,0.00017808452,-0.16672562,-0.0075915987,0.023633897,-0.015228256,0.020624993,-0.15567595,0.7021595,-0.16506305,-0.2057189,0.4
726.9508,29.563057,-0.20040822,462.49164,0.08402634,77.416916,0.33026615,-0.59264064,5.6588492,-14.556923,0.01996546,0.0088134045,0.27749902,0.25111482,0.030549567,0.055153526,0.0081022335,0.012496063,0.30455926,0.03196347,0.003567374,0.021545459,-0.001046628,0.39643234,0.70149004,-0.1679096,-0.19876605,-0.19999886
725.35803,274.15903,1.6611617,129.61032,-0.029379528,53.158092,0.33032385,-0.5926652,5.735907,-17.990211,0.008971136,0.019930065,0.33839098,-0.16790639,0.077718936,0.002260562,-0.059886742,-0.02661559,0.30456138,0.0131094195,0.0076082256,-0.038205437,0.03734015,-0.20000002,0.7024778,-0.16584651,-0.20563582,0.39999852
726.9509,199.97235,-0.20056844,461.4968,0.33100042,78.61462,3.4862962,4.604905,25.98647,94.66462,-0.02387286,0.058634993,-0.18839134,0.22269692,-0.06975353,0.18823153,0.045497987,0.0026675246,-0.1791367,0.0030717214,-0.021493275,0.06604482,-0.018137064,0.4,0.7024929,-0.10582866,-0.2057189,0.3999803
726.9509,24.908836,0.82234454,387.3452,0.12447771,78.4812,0.33148053,-0.5924711,5.657312,-17.800365,0.007181875,-0.011584752,0.24634127,-0.032342095,0.04524949,0.030289944,-0.015399546,0.018187765,0.30456147,0.004840726,-0.008343889,0.025156219,-0.0011759207,0.3941636,0.7023543,-0.16781811,0.4539018,-0.20000002
398.4241,274.14255,7.6644344,400.8841,-0.029174577,78.721855,3.4864256,-0.5871239,25.98647,-17.990013,0.0032977785,0.039668415,-0.11674169,0.18200167,0.042084534,0.19421439,0.019562075,-0.024732396,0.30056784,-0.009571479,0.0076329997,0.010464315,0.026613686,0.39627972,-0.1774929,-0.022520196,0.4557087,0.4
591.3934,273.22614,13.640057,-106.82162,-0.02936859,37.486267,3.4861677,4.6282187,5.6753097,94.64672,-0.020171214,0.022120804,0.33688098,-0.14820206,-0.038920864,-0.078906566,-0.028210308,0.008326114,-0.17953996,-0.007872676,0.011615392,-0.013212885,-0.0033539806,0.39836693,0.7024929,0.26069248,-0.2057189,0.3999995
726.9487,24.237854,0.50137305,209.24826,-0.029364806,37.48855,0.3330262,-0.5062871,5.6573052,-17.9893,0.064382285,-0.0090517895,0.33810878,0.20259811,-0.0043043,-0.08740947,-0.008611892,0.014161822,0.28333563,0.023928827,0.018710157,-0.0009883645,-0.021273319,-0.18891883,0.7024929,-0.16053444,0.3656388,-0.20000002
398.4241,24.494179,13.640057,-99.01766,-0.029379454,37.507774,3.4864256,4.62829,25.98647,93.35242,-0.01423554,0.023424111,-0.15923522,0.10224953,-0.04207164,0.006190669,0.011599618,-0.003971896,-0.17956147,-0.028029703,-0.018182155,0.024627995,-0.01034042,0.39999914,0.2808046,-0.1577643,-0.20571855,0.4
398.4696,24.237648,4.8501835,299.6503,0.15795012,37.871994,3.2350452,4.5561423,24.90995,91.35102,0.047832675,0.026101418,0.3193903,0.2677197,-0.043904494,-0.020344906,0.028636204,0.006794779,-0.17625627,0.012328262,-0.018469714,0.039203927,-0.018343763,0.39312923,-0.17616658,-0.119960025,0.45551342,-0.17457965
398.42416,24.257088,13.640052,-107.508446,-0.029379528,37.486267,0.85490346,3.798848,5.693624,-17.990242,-0.0575828,0.0132914465,0.3093928,-0.16794474,-0.020818628,0.016321912,0.00815521,-0.019036327,-0.17956147,-0.046318773,-0.003490818,-0.009225092,0.009982305,-0.20000002,0.7024929,0.15228198,0.4557189,-0.18634954
398.42468,266.5523,13.585392,108.39908,0.11926794,78.721855,3.4864256,0.21788241,6.205628,-17.990185,0.012672361,-0.013181082,-0.18838961,0.25885743,0.04106627,0.05839854,-0.0065966425,0.047655072,0.30371106,0.039384183,0.004226378,0.039106965,0.019487334,0.39999968,-0.17749275,0.15825747,0.15925275,0.33775622
726.9509,274.15903,-0.19789338,331.7892,0.33100337,78.72185,0.3378859,-0.5912752,5.6577477,28.148178,-0.039562676,0.0043272646,-0.18837155,-0.16629761,0.037562046,0.056046706,-0.028302215,0.016247744,0.30456108,-0.008803683,0.026862346,-0.013369351,0.029062636,-0.12323647,0.7024925,0.26733735,-0.20563501,-0.19999397
623.46313,24.237648,8.621693,69.71732,-0.029151153,37.486267,3.4106886,4.62828,25.98647,94.66462,-0.025084201,0.02347445,0.13213226,-0.14748633,-0.077546395,0.059842,0.032862626,-0.020638116,-0.17956147,-0.01966292,-0.013844089,0.011814837,-0.020257972,-0.19999778,0.7024929,-0.10601576,0.43509984,0.39999977
723.1747,24.239525,5.0937757,144.79837,-0.029379528,37.486267,0.330977,-0.3362205,6.323231,63.397728,0.026444508,0.019853717,0.33836865,-0.10367936,-0.019485366,-0.01661478,0.02183593,-0.008966546,-0.08756043,-0.005426,0.002473641,-0.005382848,-0.014319398,-0.19994482,0.7024929,-0.1679444,-0.20552883,-0.15032625
726.91907,24.316872,-0.14853835,379.84055,0.2326885,73.078186,2.90383,2.9214478,25.4462,93.63364,-0.016477615,0.012471807,-0.18793507,-0.14424974,-0.02324469,0.030745767,0.01499268,0.0048144427,-0.17393468,-0.003822408,0.014906176,0.02469506,-0.00592661,0.2611822,0.7024927,-0.08035962,0.45465502,-0.19974706
726.9509,24.239082,-0.20063186,478.68863,0.33102676,67.04879,2.3695018,4.6079807,25.98647,94.66462,0.0021633466,0.061693665,-0.18839134,0.26780033,-0.09179524,0.17281178,0.06538698,0.019575,-0.17956147,0.06576054,-0.020118043,0.08370833,-0.022492483,0.4,0.7024929,0.25621843,-0.2057189,-0.19919857
726.9509,24.237694,-0.20054269,459.0801,0.32326874,37.486267,0.33024934,-0.5923381,5.6573052,86.80094,0.03852783,0.004896306,0.33184478,-0.14135517,-0.0014574977,-0.08295344,0.026926843,-0.023903303,0.30288425,-0.018093582,0.015558873,0.010509407,-0.0047045546,-0.20000002,0.7024929,-0.16276745,0.4557189,-0.20000002
726.94977,272.3551,13.640045,-72.51983,0.32651296,72.34861,3.4864256,4.62829,5.6573424,94.659294,-0.0111637255,0.02885879,-0.18839134,0.22713417,-0.062406037,0.044366438,0.015202731,0.03451003,-0.17956147,-0.0017356819,0.020034019,-0.0012813865,-0.013118695,0.4,0.7024929,0.26794443,-0.2057189,0.39997983
437.36316,271.27585,0.10717989,457.44077,0.33101854,78.721855,3.4864256,4.6282535,25.98647,94.66462,-0.012736714,0.060071092,-0.18839101,0.2679233,-0.077797495,0.15716709,0.041401874,0.03880118,-0.17949197,0.0049602194,0.02446276,0.0576838,-0.0067870757,0.4,-0.17749177,0.07540614,-0.2057189,0.4
726.9509,25.227882,-0.20063186,478.77417,0.33102676,78.721855,0.44506302,0.8031031,5.880797,94.66462,-0.021714836,0.00307539,-0.18839134,0.26707223,-0.045192298,0.12626958,0.020333214,0.043779638,0.30455768,0.042413764,0.032490328,0.06824432,-0.012031517,0.4,0.7024929,-0.13967063,-0.2057189,-0.20000002
403.02325,24.814308,13.63992,-78.76687,-0.029375385,37.486267,0.3955604,4.613145,5.6573176,-16.170769,0.01809676,0.010727197,0.33839133,0.044996988,-0.019181307,-0.025655113,-0.0116555365,-0.016589347,-0.16943264,-0.037023883,0.009606572,-0.03088314,-0.018034823,-0.19990686,0.70240784,0.19840483,0.45161498,0.39349547
726.9509,24.256645,-0.20055127,464.4867,-0.0005799338,37.486267,0.33024934,-0.5926652,5.6573052,-17.990242,-0.0085018715,0.0010668065,0.33839133,-0.16794266,0.084197745,-0.115044326,-0.0045688106,-0.010904874,0.30456147,-0.03741849,-0.012287782,-0.024733957,0.008374713,-0.20000002,0.7024929,-0.1679381,0.4557189,-0.20000002
398.4241,253.1574,13.640057,-104.79269,-0.029286217,37.756683,3.4864256,4.628233,5.6573167,-17.963669,0.0007279765,-0.018153718,-0.18150227,0.26523095,-0.0006431734,-0.042430177,-0.009909025,0.010085594,-0.17956102,-0.011616812,0.021873694,0.01899979,-0.0023575008,0.4,0.29878318,0.26480094,-0.2057189,0.3999992
726.9509,26.15725,-0.20063186,477.67776,0.3310264,78.62521,0.33024934,-0.5901768,8.439214,94.664246,0.00977438,0.026556924,-0.18839134,0.14646323,-0.055502053,0.15568028,0.047992285,-0.004150762,-0.17956147,0.05845891,-0.0025139556,0.033553824,0.00314097,-0.18016279,0.7024929,0.26771834,0.22286062,-0.20000002
398.44043,274.15903,13.632869,160.48071,-0.029335212,78.721855,3.4861417,-0.59265375,5.8041368,-17.983742,-0.01201075,0.029626394,0.33838987,0.24627183,0.07701466,0.17632255,-0.03432898,0.030335322,0.30456147,-0.011938739,0.045585245,-0.016151754,0.04784705,0.4,-0.1774929,-0.16744894,-0.2057189,0.4
725.57043,76.862946,11.463238,-82.76275,-0.029161524,37.486366,0.33024934,-0.56028605,5.6573052,-17.990242,-0.025381863,-0.0069397734,0.33838892,-0.16777034,0.016305983,0.043316137,-0.040133238,-0.027463797,-0.16538113,-0.050414253,0.025837807,-0.05418181,0.018096726,-0.20000002,0.7024929,0.26791522,0.4557189,-0.19999957
432.2135,274.15793,13.640057,-110.180626,0.32164454,77.83738,3.4864216,4.6280255,5.6573052,-17.990242,-0.06898973,0.010132341,-0.18839134,-0.1658932,0.01600868,0.018100895,-0.036726154,0.0017590362,-0.17956147,-0.015593567,0.004547065,-0.02317717,0.038692825,-0.1932761,0.7024929,0.26794496,0.28705114,-0.19896472
398.82788,24.249474,-0.13453746,361.68076,-0.029379528,38.097126,0.54718196,-0.5844896,25.983267,-17.955044,0.053923715,0.027617576,0.33839133,-0.16401345,0.001087263,0.042837605,-3.081858e-05,-0.020179465,0.2921667,0.0048897886,0.0021465484,-0.0047336826,-0.006404952,-0.20000002,0.652662,-0.16792336,0.45571855,0.39999983
398.42566,267.44788,13.640048,-90.63714,-0.029379528,75.273575,0.57645583,-0.5908277,5.6573873,-17.990242,0.0016557777,0.020897277,0.33839133,-0.16794477,0.081595875,-0.030511752,-0.033015057,-0.027493656,0.30456147,-0.030238252,-0.036679856,-0.027671032,0.029890306,-0.20000002,-0.03881227,-0.03336365,0.4557189,0.111928046
398.4754,274.15903,-0.19700122,474.46838,0.33102676,78.721855,3.464255,-0.59265924,16.148037,-17.98713,-0.0404901,-0.0109446915,-0.18838982,0.26794416,0.076350614,0.20151122,0.024664495,0.053108484,0.30456147,0.024466617,0.034811668,0.002104691,0.05502675,0.4,-0.1774929,0.26531258,-0.20324674,-0.1996651
398.42426,272.21954,9.886125,84.79748,-0.029359456,37.57091,0.33024934,-0.5926304,5.6573176,-17.990242,0.05023873,0.034136962,0.33839133,-0.08428611,0.0655136,0.058866445,0.0016321938,-0.05491339,0.3045506,-0.029688284,-0.03408663,-0.048476826,0.026046444,-0.20000002,-0.1774929,0.26783875,0.4557189,-0.19999921
726.9508,24.237648,-0.0014159638,308.49194,-0.029342856,37.486267,0.33049121,1.1516086,7.42392,92.67675,0.06262571,0.016072927,-0.18837248,-0.16771774,-0.05968533,0.07959416,0.030488541,-0.012472519,-0.17955369,0.028878348,0.016016537,0.028323162,-0.015469092,-0.20000002,0.7024929,-0.16622059,0.4557189,-0.19972461
725.3655,253.12257,13.636369,-87.245995,-0.029379454,37.486313,2.8140345,3.2002554,5.688866,-17.960106,-0.040619697,0.017951217,0.338049,-0.16793746,0.021233601,-0.06077359,-0.034612082,0.0063433526,-0.12721747,-0.04250204,0.026693363,-0.03527989,0.012705612,-0.19999969,0.7024929,-0.05965628,0.3014804,0.36631253
726.9509,24.238762,-0.17831445,353.5023,0.3310211,37.486267,0.33024934,4.62822,5.952061,94.66462,-0.014296799,0.048184827,-0.1172826,0.22931275,-0.08444689,-0.0001206398,0.046971418,-0.024137955,-0.17956147,-0.0025745716,-0.02763408,0.025124196,-0.012544516,-0.105125986,0.7024929,0.2658955,-0.2057189,-0.20000002
398.4241,274.15894,13.638461,342.53226,-0.029377934,78.721855,3.4141066,-0.5926652,5.6588244,-17.990242,0.067964606,0.0052219005,0.33839133,0.20836595,0.10013629,0.12965493,-0.035011124,-0.013736409,0.30456147,0.004448425,-0.0018795815,-0.0105860485,0.0348155,0.28903487,-0.1774929,-0.16773747,0.45571843,0.3445991
398.49786,25.930984,13.640024,-102.486626,-0.028986301,67.01342,3.4845107,4.6047,5.657867,-17.990242,-0.023425583,0.004975842,0.32982472,-0.16757317,0.017170707,-0.0035421103,-0.018257776,-0.01463114,-0.17826693,-0.03586591,-0.014234147,-0.031504788,0.019635273,-0.19999984,0.47444844,0.26781178,0.4557189,-0.18990633
726.9509,24.241821,-0.20063186,478.4769,0.33102462,77.692894,0.33024934,-0.59260345,5.70443,94.64697,-0.011311955,0.006611999,0.29097882,-0.116314664,-0.0060884086,0.036851466,0.027368871,-0.0016988928,0.30447978,0.011382055,0.004473241,0.011740434,-0.012004561,-0.1080013,0.7024929,-0.14931022,0.4557186,-0.20000002
726.9509,24.252907,13.63996,-43.7812,0.22660582,37.486267,3.4522002,4.62829,6.3883405,94.66462,-0.0096413335,0.01163278,0.3347877,-0.16109611,-0.053553846,-0.060518846,-0.014952918,-0.014041767,-0.13614416,-0.013037213,-0.007873361,0.0033920712,-0.016107157,0.3998168,0.7024929,0.22764294,-0.20537683,-0.06691571
398.4241,274.15897,13.638086,-80.4071,-0.029379528,61.786873,3.4542005,-0.58098507,25.986454,-17.989998,-0.035206858,0.029298045,0.33839118,-0.16794476,0.07573982,0.02535994,-0.038280588,-0.030386094,0.2648661,-0.039323367,-0.01996202,-0.03023506,0.04138867,-0.20000002,-0.11078112,-0.13848041,0.4557187,0.4
692.85034,24.238365,13.640055,-106.83819,-0.02937932,37.486267,3.4730678,4.62829,25.986324,94.66462,-0.020027317,-0.0073896786,-0.18029438,-0.16780886,-0.06713426,0.101696886,0.012936884,0.005924425,-0.17956147,-0.005419866,-0.007287617,0.04526697,-0.015615887,-0.20000002,0.7024929,-0.1668778,-0.20571458,0.4
726.9509,100.717896,-0.19031024,391.43195,0.24607949,37.486267,0.33024934,-0.5926218,5.6573052,-14.544006,-0.02357975,0.0043501034,0.33838475,0.035497867,0.036317177,-0.071157426,-0.021831028,0.0056350767,0.3045613,0.0049576256,0.008103654,-0.02236963,0.014321835,-0.19955021,0.7024929,-0.15482788,0.10665183,-0.20000002
399.03314,24.237648,4.4928727,313.85922,-0.029139783,78.721855,3.4864142,2.126163,20.414743,-17.990242,0.051554088,-0.00029108225,-0.18833448,-0.16707797,-0.016972506,-0.008645222,0.014963494,-0.012871978,-0.1774763,0.006777622,0.026190229,0.0052348427,-0.010241133,-0.19998175,0.7023348,0.08109782,0.4557189,0.39534226
398.4241,274.15753,13.634674,-22.78193,-0.029371735,78.718376,3.4864256,4.626641,25.986464,94.626274,-0.0008974664,0.006930824,-0.18812363,0.24111356,-0.015591723,0.10905841,-0.017038904,0.03266753,-0.17907645,0.019676553,0.06171164,0.009838125,0.030403245,0.4,-0.17565303,-0.046067793,-0.2057189,0.4
427.69116,29.881516,13.6391535,-7.164942,-0.029379528,37.486267,3.3156376,1.7132077,25.982012,89.930374,-0.006847522,0.017987851,0.3383897,-0.16789545,-0.00011964441,0.010070626,-0.023769934,-0.019793991,0.30330023,-0.008064766,-0.024935566,0.017703239,-0.0015510137,-0.19999745,0.7024929,-0.16794458,-0.20570895,0.4
719.5151,274.15903,1.6692555,131.21721,-0.027085986,78.70525,3.4843614,-0.5885365,7.038193,-10.215347,-0.030795574,0.0083491225,-0.18609442,0.08555355,0.014896806,0.057205286,-0.029414464,0.0094810715,0.29575586,-0.0011081838,0.028352745,-0.0027155422,0.017887967,0.3999999,0.69845665,0.16756569,-0.2057189,0.39998424
398.4241,274.15903,13.640057,-110.14843,-0.029379528,78.3431,3.4864256,3.1725404,25.984785,-17.990242,0.0018831647,0.026723482,0.3383842,0.11791958,0.08616825,0.10287767,-0.041587092,-0.009859254,0.22558299,-0.0298879,0.0029481926,-0.0026768355,0.050264362,-0.083166115,-0.1774929,-0.15342146,-0.20567122,0.4
724.3255,274.123,13.620279,83.84349,0.015008782,65.79987,3.4205885,2.2037535,22.129272,94.25804,0.008044033,0.015353947,0.319411,-0.12612343,0.03330698,0.08402228,-0.018727295,0.0025088412,0.3045568,0.00067716633,-0.011797613,0.026156723,0.010667847,0.3995667,0.058163684,-0.07564624,-0.20571837,0.3975287
398.42493,24.237709,13.639985,-106.25991,-0.029379528,37.486267,0.93309045,4.6268573,25.985945,94.34454,-0.02409615,0.031895287,0.33839133,-0.16792773,-0.053984042,-0.122426346,-0.0009214023,-0.03790763,-0.17956083,-0.056345064,-0.025759362,-0.022600777,-0.02267671,-0.20000002,0.7024929,-0.16794245,0.4513047,0.4
726.0565,274.15903,-0.20058656,449.69196,-0.027003046,78.721855,3.4856162,-0.5926261,25.985641,-17.929916,0.02648532,0.032274526,0.33839127,-0.13600942,0.020829992,0.07937847,-0.0087257875,-0.023433551,0.30456147,-0.011881799,0.069015324,-0.04994368,0.035941288,0.4,-0.1774929,0.19376713,-0.2057054,0.39999995
398.4245,265.71988,13.640055,-100.447044,-0.029379528,37.486267,3.4453373,4.6024666,25.955814,-14.369728,-0.04841621,0.031192524,0.33838964,-0.1677745,0.00057610666,-0.038788974,-0.0023705794,-0.024699274,-0.1788167,-0.048361573,-0.042029686,-0.020987183,0.01132712,-0.19999754,0.7024927,-0.08761278,0.19809556,0.4
398.4241,24.237648,13.640031,-52.695248,-0.029323932,78.11424,3.484093,4.602838,5.6672854,-17.990242,0.046618495,-0.024295684,0.2957275,-0.16793413,0.010713618,-0.06440285,-0.0042658085,-0.020282734,-0.17872764,-0.028310794,-0.0083315605,0.0011980922,-0.014927312,-0.20000002,0.6982892,0.1995452,0.4557189,-0.19795993
